Date,Price,Open,High,Low,Change %,diff_1,label
2018-07-18,1.1639,1.166,1.1665,1.1601,-0.19%,-0.0021999999999999797,1.0
2018-07-19,1.1643,1.1639,1.168,1.1574,0.03%,0.00039999999999995595,0.0
2018-07-20,1.172,1.1644,1.174,1.1626,0.66%,0.00770000000000004,2.0
2018-07-23,1.1692,1.173,1.1752,1.1682,-0.24%,-0.0027999999999999137,1.0
2018-07-24,1.1686,1.1692,1.1719,1.1654,-0.05%,-0.0005999999999999339,0.0
2018-07-25,1.1728,1.1684,1.1739,1.1663,0.36%,0.0041999999999999815,2.0
2018-07-26,1.1643,1.1728,1.1744,1.1639,-0.72%,-0.008500000000000174,1.0
2018-07-27,1.1658,1.1643,1.1665,1.1621,0.13%,0.0015000000000000568,0.0
2018-07-30,1.1706,1.166,1.1721,1.1648,0.41%,0.0048000000000001375,2.0
2018-07-31,1.1691,1.1706,1.1745,1.1682,-0.13%,-0.0015000000000000568,0.0
2018-08-01,1.166,1.1691,1.1701,1.1656,-0.27%,-0.0031000000000001027,1.0
2018-08-02,1.1584,1.166,1.1669,1.1582,-0.65%,-0.007599999999999829,1.0
2018-08-03,1.1567,1.1583,1.1611,1.1559,-0.15%,-0.0017000000000000348,0.0
2018-08-06,1.1554,1.1571,1.1574,1.1527,-0.11%,-0.0013000000000000789,0.0
2018-08-07,1.1599,1.1555,1.161,1.1547,0.39%,0.0044999999999999485,2.0
2018-08-08,1.1611,1.1598,1.1629,1.1571,0.10%,0.0012000000000000899,0.0
2018-08-09,1.1527,1.1609,1.162,1.1525,-0.72%,-0.008399999999999963,1.0
2018-08-10,1.1411,1.1526,1.1537,1.1384,-1.01%,-0.011600000000000055,1.0
2018-08-13,1.1409,1.1389,1.1434,1.1364,-0.02%,-0.00019999999999997797,0.0
2018-08-14,1.1344,1.141,1.1431,1.133,-0.57%,-0.00649999999999995,1.0
2018-08-15,1.1345,1.1344,1.1357,1.1299,0.01%,9.999999999998899e-05,0.0
2018-08-16,1.1377,1.1345,1.1411,1.1335,0.28%,0.0031999999999998696,2.0
2018-08-17,1.1439,1.1377,1.1447,1.1365,0.54%,0.006199999999999983,2.0
2018-08-20,1.1481,1.1442,1.1486,1.1394,0.37%,0.0041999999999999815,2.0
2018-08-21,1.1571,1.1482,1.1602,1.1479,0.78%,0.009000000000000119,2.0
2018-08-22,1.1597,1.157,1.1624,1.1551,0.22%,0.0025999999999999357,2.0
2018-08-23,1.1539,1.1596,1.1601,1.153,-0.50%,-0.005800000000000027,1.0
2018-08-24,1.1623,1.154,1.1641,1.1533,0.73%,0.008400000000000185,2.0
2018-08-27,1.1678,1.1631,1.1694,1.1592,0.47%,0.005499999999999838,2.0
2018-08-28,1.1695,1.1678,1.1735,1.1662,0.15%,0.0017000000000000348,0.0
2018-08-29,1.1708,1.1695,1.1712,1.1652,0.11%,0.0013000000000000789,0.0
2018-08-30,1.1671,1.1707,1.172,1.1641,-0.32%,-0.0037000000000000366,1.0
2018-08-31,1.1601,1.1671,1.1692,1.1585,-0.60%,-0.007000000000000117,1.0
2018-09-03,1.1624,1.1596,1.1629,1.1583,0.20%,0.0023000000000001908,2.0
2018-09-04,1.1582,1.1623,1.1629,1.1528,-0.36%,-0.004200000000000204,1.0
2018-09-05,1.1629,1.1581,1.164,1.1542,0.41%,0.0047000000000001485,2.0
2018-09-06,1.1622,1.1629,1.166,1.1603,-0.06%,-0.000700000000000145,0.0
2018-09-07,1.1553,1.1624,1.1651,1.155,-0.59%,-0.006899999999999906,1.0
2018-09-10,1.1594,1.156,1.1617,1.1526,0.35%,0.0040999999999999925,2.0
2018-09-11,1.1607,1.1594,1.1645,1.1565,0.11%,0.0013000000000000789,0.0
2018-09-12,1.1626,1.1604,1.1651,1.157,0.16%,0.0019000000000000128,0.0
2018-09-13,1.169,1.1627,1.1703,1.1608,0.55%,0.006399999999999961,2.0
2018-09-14,1.163,1.169,1.1724,1.1619,-0.51%,-0.006000000000000005,1.0
2018-09-17,1.1683,1.1623,1.1699,1.1617,0.46%,0.00529999999999986,2.0
2018-09-18,1.1667,1.1684,1.1726,1.1651,-0.14%,-0.0015999999999998238,0.0
2018-09-19,1.1673,1.1667,1.1716,1.1648,0.05%,0.0005999999999999339,0.0
2018-09-20,1.1777,1.1671,1.1786,1.1665,0.89%,0.010399999999999965,2.0
2018-09-21,1.175,1.1776,1.1804,1.1731,-0.23%,-0.0026999999999999247,1.0
2018-09-24,1.1748,1.1751,1.1817,1.1723,-0.02%,-0.00019999999999997797,0.0
2018-09-25,1.1772,1.1748,1.1793,1.173,0.20%,0.0023999999999999577,2.0
2018-09-26,1.174,1.1767,1.1799,1.1726,-0.27%,-0.0032000000000000917,1.0
2018-09-27,1.1641,1.174,1.1759,1.1637,-0.84%,-0.00990000000000002,1.0
2018-09-28,1.1609,1.1641,1.1652,1.1567,-0.27%,-0.0031999999999998696,1.0
2018-10-01,1.1578,1.1609,1.163,1.1563,-0.27%,-0.0031000000000001027,1.0
2018-10-02,1.1548,1.1578,1.1582,1.1506,-0.26%,-0.0029999999999998916,1.0
2018-10-03,1.1478,1.1548,1.1595,1.1465,-0.61%,-0.007000000000000117,1.0
2018-10-04,1.1515,1.1478,1.1543,1.1464,0.32%,0.0037000000000000366,2.0
2018-10-05,1.1524,1.1513,1.155,1.1483,0.08%,0.0009000000000001229,0.0
2018-10-08,1.1492,1.152,1.1536,1.1459,-0.28%,-0.0032000000000000917,1.0
2018-10-09,1.149,1.1491,1.1504,1.143,-0.02%,-0.00019999999999997797,0.0
2018-10-10,1.152,1.1491,1.1547,1.1479,0.26%,0.0029999999999998916,2.0
2018-10-11,1.1594,1.1519,1.16,1.1517,0.64%,0.007400000000000073,2.0
2018-10-12,1.1563,1.1592,1.1611,1.1534,-0.27%,-0.0030999999999998806,1.0
2018-10-15,1.1579,1.1559,1.1608,1.1537,0.14%,0.0015999999999998238,0.0
2018-10-16,1.1575,1.158,1.1623,1.1564,-0.03%,-0.00039999999999995595,0.0
2018-10-17,1.1501,1.1575,1.1585,1.1495,-0.64%,-0.007400000000000073,1.0
2018-10-18,1.1453,1.15,1.1528,1.1448,-0.42%,-0.0047999999999999154,1.0
2018-10-19,1.1515,1.1451,1.1536,1.1433,0.54%,0.006199999999999983,2.0
2018-10-22,1.1465,1.1507,1.1552,1.1455,-0.43%,-0.004999999999999893,1.0
2018-10-23,1.1471,1.1466,1.1495,1.1438,0.05%,0.0005999999999999339,0.0
2018-10-24,1.1392,1.147,1.1477,1.1378,-0.69%,-0.007900000000000018,1.0
2018-10-25,1.1376,1.1392,1.1434,1.1355,-0.14%,-0.0016000000000000458,0.0
2018-10-26,1.1403,1.1376,1.1422,1.1334,0.24%,0.0027000000000001467,2.0
2018-10-29,1.1373,1.1408,1.1418,1.1361,-0.26%,-0.0030000000000001137,1.0
2018-10-30,1.1344,1.1372,1.1387,1.1338,-0.25%,-0.0028999999999999027,1.0
2018-10-31,1.1312,1.1345,1.1363,1.1301,-0.28%,-0.0032000000000000917,1.0
2018-11-01,1.1409,1.1311,1.1426,1.1306,0.86%,0.009700000000000042,2.0
2018-11-02,1.1387,1.1408,1.1458,1.1372,-0.19%,-0.0021999999999999797,1.0
2018-11-05,1.1407,1.1391,1.1425,1.1356,0.18%,0.0020000000000000018,2.0
2018-11-06,1.1427,1.1406,1.144,1.1389,0.18%,0.0020000000000000018,2.0
2018-11-07,1.1426,1.1427,1.1502,1.1395,-0.01%,-9.999999999998899e-05,0.0
2018-11-08,1.1363,1.1425,1.1448,1.1352,-0.55%,-0.006299999999999972,1.0
2018-11-09,1.1336,1.1364,1.1371,1.1315,-0.24%,-0.0027000000000001467,1.0
2018-11-12,1.1218,1.1331,1.1333,1.1214,-1.04%,-0.011800000000000033,1.0
2018-11-13,1.1291,1.1219,1.1296,1.1216,0.65%,0.007300000000000084,2.0
2018-11-14,1.131,1.129,1.1349,1.1262,0.17%,0.0019000000000000128,0.0
2018-11-15,1.1328,1.1309,1.1364,1.1271,0.16%,0.0018000000000000238,0.0
2018-11-16,1.142,1.133,1.1423,1.132,0.81%,0.009199999999999875,2.0
2018-11-19,1.1453,1.1403,1.1467,1.1393,0.29%,0.0033000000000000806,2.0
2018-11-20,1.1371,1.1453,1.1473,1.1357,-0.72%,-0.008199999999999985,1.0
2018-11-21,1.1385,1.1371,1.1426,1.1363,0.12%,0.0014000000000000679,0.0
2018-11-22,1.1408,1.1382,1.1434,1.1378,0.20%,0.0022999999999999687,2.0
2018-11-23,1.1341,1.1403,1.1422,1.1325,-0.59%,-0.006699999999999928,1.0
2018-11-26,1.1328,1.1343,1.1385,1.1323,-0.11%,-0.0013000000000000789,0.0
2018-11-27,1.1288,1.1326,1.1344,1.1276,-0.35%,-0.0040000000000000036,1.0
2018-11-28,1.1366,1.1291,1.1387,1.1264,0.69%,0.007800000000000029,2.0
2018-11-29,1.1393,1.1367,1.1403,1.1348,0.24%,0.0026999999999999247,2.0
2018-11-30,1.1317,1.1395,1.1402,1.1304,-0.67%,-0.007600000000000051,1.0
2018-12-03,1.1354,1.1315,1.1382,1.1315,0.33%,0.0037000000000000366,2.0
2018-12-04,1.1345,1.1354,1.1421,1.1318,-0.08%,-0.0008999999999999009,0.0
2018-12-05,1.1344,1.1342,1.1361,1.1309,-0.01%,-9.999999999998899e-05,0.0
2018-12-06,1.1376,1.1345,1.1414,1.1321,0.28%,0.0031999999999998696,2.0
2018-12-07,1.1378,1.1377,1.1425,1.1359,0.02%,0.00019999999999997797,0.0
2018-12-10,1.1356,1.1401,1.1444,1.1349,-0.19%,-0.0021999999999999797,1.0
2018-12-11,1.1316,1.1361,1.1402,1.1304,-0.35%,-0.0040000000000000036,1.0
2018-12-12,1.1368,1.1317,1.1388,1.1312,0.46%,0.0052000000000000934,2.0
2018-12-13,1.1363,1.1369,1.1396,1.133,-0.04%,-0.0004999999999999449,0.0
2018-12-14,1.1309,1.1362,1.1374,1.1268,-0.48%,-0.005400000000000071,1.0
2018-12-17,1.1347,1.1308,1.136,1.1299,0.34%,0.0038000000000000256,2.0
2018-12-18,1.1361,1.1346,1.1402,1.1336,0.12%,0.0014000000000000679,0.0
2018-12-19,1.1377,1.1361,1.1442,1.136,0.14%,0.0015999999999998238,0.0
2018-12-20,1.1446,1.1377,1.1487,1.1371,0.61%,0.006900000000000128,2.0
2018-12-21,1.1369,1.1447,1.1477,1.1353,-0.67%,-0.00770000000000004,1.0
2018-12-24,1.14,1.137,1.1439,1.135,0.27%,0.0030999999999998806,2.0
2018-12-25,1.1362,1.14,1.1429,1.1361,-0.33%,-0.0037999999999998035,1.0
2018-12-26,1.1353,1.1363,1.1423,1.1342,-0.08%,-0.0009000000000001229,0.0
2018-12-27,1.143,1.1353,1.1457,1.1349,0.68%,0.00770000000000004,2.0
2018-12-28,1.1438,1.1429,1.1478,1.1424,0.07%,0.0007999999999999119,0.0
2018-12-31,1.147,1.1443,1.147,1.1421,0.28%,0.0032000000000000917,2.0
2019-01-01,1.1464,1.1466,1.1481,1.1425,-0.05%,-0.0005999999999999339,0.0
2019-01-02,1.1343,1.1464,1.1499,1.1325,-1.06%,-0.0121,1.0
2019-01-03,1.1394,1.1345,1.1413,1.1309,0.45%,0.005099999999999882,2.0
2019-01-04,1.1395,1.1393,1.1422,1.1345,0.01%,9.999999999998899e-05,0.0
2019-01-07,1.1476,1.1392,1.1485,1.1392,0.71%,0.008099999999999996,2.0
2019-01-08,1.1442,1.1476,1.1487,1.1422,-0.30%,-0.0033999999999998476,1.0
2019-01-09,1.1543,1.1444,1.1556,1.1435,0.88%,0.010099999999999998,2.0
2019-01-10,1.15,1.1542,1.1572,1.1485,-0.37%,-0.0043000000000001926,1.0
2019-01-11,1.1469,1.1499,1.1542,1.1457,-0.27%,-0.0030999999999998806,1.0
2019-01-14,1.1477,1.1471,1.1485,1.144,0.07%,0.0007999999999999119,0.0
2019-01-15,1.1417,1.1473,1.1494,1.1381,-0.52%,-0.006000000000000005,1.0
2019-01-16,1.14,1.1414,1.1429,1.1377,-0.15%,-0.0017000000000000348,0.0
2019-01-17,1.1398,1.1396,1.141,1.1369,-0.02%,-0.00019999999999997797,0.0
2019-01-18,1.1363,1.1389,1.1413,1.1352,-0.31%,-0.0034999999999998366,1.0
2019-01-21,1.1366,1.1371,1.1409,1.1355,0.03%,0.00029999999999996696,0.0
2019-01-22,1.1359,1.1365,1.1386,1.1334,-0.06%,-0.000700000000000145,0.0
2019-01-23,1.1381,1.1358,1.1397,1.1348,0.19%,0.0021999999999999797,2.0
2019-01-24,1.1306,1.138,1.1398,1.1287,-0.66%,-0.00749999999999984,1.0
2019-01-25,1.1415,1.1306,1.1421,1.1298,0.96%,0.01089999999999991,2.0
2019-01-28,1.1434,1.1404,1.1445,1.1388,0.17%,0.0019000000000000128,0.0
2019-01-29,1.1432,1.1428,1.1453,1.141,-0.02%,-0.00019999999999997797,0.0
2019-01-30,1.1479,1.1433,1.1503,1.1404,0.41%,0.0046999999999999265,2.0
2019-01-31,1.1446,1.148,1.1517,1.1434,-0.29%,-0.0032999999999998586,1.0
2019-02-01,1.1456,1.1447,1.149,1.1433,0.09%,0.0009999999999998899,0.0
2019-02-04,1.1438,1.1457,1.1467,1.1421,-0.16%,-0.0018000000000000238,0.0
2019-02-05,1.1415,1.1442,1.1456,1.14,-0.20%,-0.0022999999999999687,1.0
2019-02-06,1.1362,1.1406,1.142,1.1359,-0.46%,-0.00529999999999986,1.0
2019-02-07,1.1341,1.136,1.1375,1.1322,-0.18%,-0.0020999999999999908,1.0
2019-02-08,1.133,1.1346,1.1355,1.132,-0.10%,-0.001100000000000101,0.0
2019-02-11,1.1276,1.1328,1.1331,1.1264,-0.48%,-0.005400000000000071,1.0
2019-02-12,1.1325,1.128,1.1342,1.1256,0.43%,0.0049000000000001265,2.0
2019-02-13,1.1267,1.1326,1.1346,1.126,-0.51%,-0.005800000000000027,1.0
2019-02-14,1.1301,1.1262,1.1313,1.1247,0.30%,0.0034000000000000696,2.0
2019-02-15,1.1295,1.1295,1.1313,1.1233,-0.05%,-0.000600000000000156,0.0
2019-02-18,1.1311,1.1288,1.1337,1.1284,0.14%,0.0016000000000000458,0.0
2019-02-19,1.1341,1.131,1.1358,1.1274,0.27%,0.0030000000000001137,2.0
2019-02-20,1.1337,1.1342,1.1374,1.1324,-0.04%,-0.000400000000000178,0.0
2019-02-21,1.1336,1.1338,1.1368,1.132,-0.01%,-9.999999999998899e-05,0.0
2019-02-22,1.1343,1.1337,1.136,1.1315,0.06%,0.000700000000000145,0.0
2019-02-25,1.1359,1.1338,1.1369,1.1323,0.14%,0.0015999999999998238,0.0
2019-02-26,1.1387,1.1366,1.1404,1.1343,0.25%,0.0028000000000001357,2.0
2019-02-27,1.1369,1.1396,1.1404,1.136,-0.16%,-0.0018000000000000238,0.0
2019-02-28,1.1371,1.1371,1.1421,1.1357,0.02%,0.00019999999999997797,0.0
2019-03-01,1.1377,1.1372,1.141,1.1353,0.05%,0.0005999999999999339,0.0
2019-03-04,1.134,1.138,1.1398,1.1309,-0.33%,-0.0037000000000000366,1.0
2019-03-05,1.1308,1.1339,1.1353,1.129,-0.28%,-0.0031999999999998696,1.0
2019-03-06,1.1307,1.1313,1.1328,1.1286,-0.01%,-9.999999999998899e-05,0.0
2019-03-07,1.1194,1.1306,1.1322,1.1176,-1.00%,-0.011300000000000088,1.0
2019-03-08,1.124,1.1194,1.1248,1.1185,0.41%,0.0046000000000001595,2.0
2019-03-11,1.1247,1.1238,1.1259,1.1221,0.06%,0.0006999999999999229,0.0
2019-03-12,1.1286,1.125,1.1308,1.1243,0.35%,0.0039000000000000146,2.0
2019-03-13,1.1325,1.1287,1.1341,1.1277,0.35%,0.0039000000000000146,2.0
2019-03-14,1.1302,1.1329,1.1342,1.1293,-0.20%,-0.0022999999999999687,1.0
2019-03-15,1.1325,1.1305,1.1346,1.1296,0.20%,0.0022999999999999687,2.0
2019-03-18,1.1336,1.1323,1.136,1.1317,0.10%,0.0010999999999998789,0.0
2019-03-19,1.1349,1.1337,1.1364,1.1332,0.11%,0.0013000000000000789,0.0
2019-03-20,1.1411,1.1351,1.145,1.1335,0.55%,0.006199999999999983,2.0
2019-03-21,1.1373,1.1414,1.1439,1.1342,-0.33%,-0.0038000000000000256,1.0
2019-03-22,1.1313,1.1375,1.1394,1.1272,-0.53%,-0.006000000000000005,1.0
2019-03-25,1.1311,1.1294,1.1333,1.1284,-0.02%,-0.00019999999999997797,0.0
2019-03-26,1.1264,1.1313,1.1329,1.1262,-0.42%,-0.0046999999999999265,1.0
2019-03-27,1.1247,1.1269,1.1287,1.1242,-0.15%,-0.0017000000000000348,0.0
2019-03-28,1.122,1.1244,1.1264,1.1213,-0.24%,-0.0026999999999999247,1.0
2019-03-29,1.1217,1.1221,1.1249,1.1208,-0.03%,-0.000300000000000189,0.0
2019-04-01,1.1212,1.1218,1.125,1.1202,-0.04%,-0.0004999999999999449,0.0
2019-04-02,1.1202,1.1216,1.1219,1.1183,-0.09%,-0.0009999999999998899,0.0
2019-04-03,1.1234,1.1205,1.1256,1.12,0.29%,0.0031999999999998696,2.0
2019-04-04,1.122,1.1235,1.125,1.1205,-0.12%,-0.0013999999999998458,0.0
2019-04-05,1.1214,1.1223,1.1247,1.1209,-0.05%,-0.000600000000000156,0.0
2019-04-08,1.1259,1.1218,1.1277,1.1213,0.40%,0.0044999999999999485,2.0
2019-04-09,1.1261,1.1272,1.1286,1.1253,0.02%,0.00020000000000020002,0.0
2019-04-10,1.1273,1.1264,1.1288,1.1229,0.11%,0.0011999999999998678,0.0
2019-04-11,1.125,1.1273,1.1291,1.1249,-0.20%,-0.0022999999999999687,1.0
2019-04-12,1.13,1.1254,1.1327,1.1252,0.44%,0.004999999999999893,2.0
2019-04-15,1.1307,1.13,1.1322,1.1294,0.06%,0.000700000000000145,0.0
2019-04-16,1.128,1.1303,1.1315,1.1279,-0.24%,-0.0027000000000001467,1.0
2019-04-17,1.1294,1.1281,1.1326,1.1279,0.12%,0.0014000000000000679,0.0
2019-04-18,1.1229,1.1297,1.1307,1.1226,-0.58%,-0.00649999999999995,1.0
2019-04-19,1.1246,1.1241,1.1254,1.1228,0.15%,0.0017000000000000348,0.0
2019-04-22,1.1255,1.1244,1.1264,1.1236,0.08%,0.0008999999999999009,0.0
2019-04-23,1.1225,1.1257,1.1264,1.1192,-0.27%,-0.0029999999999998916,1.0
2019-04-24,1.1152,1.1229,1.1233,1.114,-0.65%,-0.007300000000000084,1.0
2019-04-25,1.113,1.1161,1.1164,1.1118,-0.20%,-0.0021999999999999797,1.0
2019-04-26,1.1148,1.1131,1.1176,1.1111,0.16%,0.0018000000000000238,0.0
2019-04-29,1.1185,1.1152,1.1192,1.1141,0.33%,0.0037000000000000366,2.0
2019-04-30,1.1215,1.1186,1.1231,1.1175,0.27%,0.0029999999999998916,2.0
2019-05-01,1.1194,1.1215,1.1266,1.1187,-0.19%,-0.0020999999999999908,1.0
2019-05-02,1.1176,1.1202,1.1221,1.117,-0.16%,-0.0018000000000000238,0.0
2019-05-03,1.12,1.1178,1.1207,1.1135,0.21%,0.0024000000000001798,2.0
2019-05-06,1.1197,1.1172,1.1211,1.1159,-0.03%,-0.000300000000000189,0.0
2019-05-07,1.119,1.1199,1.1222,1.1165,-0.06%,-0.0006999999999999229,0.0
2019-05-08,1.1191,1.1191,1.1215,1.1182,0.01%,9.999999999998899e-05,0.0
2019-05-09,1.122,1.1192,1.1253,1.1172,0.26%,0.0029000000000001247,2.0
2019-05-10,1.1233,1.1215,1.1255,1.1214,0.12%,0.0012999999999998568,0.0
2019-05-13,1.1223,1.1242,1.1266,1.1221,-0.09%,-0.0009999999999998899,0.0
2019-05-14,1.1203,1.1224,1.1247,1.12,-0.18%,-0.0020000000000000018,1.0
2019-05-15,1.12,1.1204,1.1226,1.1177,-0.03%,-0.00029999999999996696,0.0
2019-05-16,1.1172,1.1202,1.1227,1.1165,-0.25%,-0.0028000000000001357,1.0
2019-05-17,1.1156,1.1174,1.1185,1.1154,-0.14%,-0.0016000000000000458,0.0
2019-05-20,1.117,1.1158,1.1177,1.1149,0.13%,0.0014000000000000679,0.0
2019-05-21,1.1158,1.1171,1.1188,1.1141,-0.11%,-0.0012000000000000899,0.0
2019-05-22,1.1152,1.1167,1.1181,1.1147,-0.05%,-0.0005999999999999339,0.0
2019-05-23,1.118,1.1151,1.1189,1.1107,0.25%,0.0028000000000001357,2.0
2019-05-24,1.1202,1.1182,1.1214,1.1174,0.20%,0.0021999999999999797,2.0
2019-05-27,1.1196,1.1196,1.1216,1.1185,-0.05%,-0.000600000000000156,0.0
2019-05-28,1.116,1.1199,1.1204,1.1158,-0.32%,-0.0035999999999998256,1.0
2019-05-29,1.1129,1.1161,1.1174,1.1123,-0.28%,-0.0031000000000001027,1.0
2019-05-30,1.113,1.1132,1.1145,1.1115,0.01%,9.999999999998899e-05,0.0
2019-05-31,1.1167,1.1135,1.118,1.1125,0.33%,0.0037000000000000366,2.0
2019-06-03,1.124,1.1168,1.1264,1.1156,0.65%,0.007300000000000084,2.0
2019-06-04,1.1251,1.1241,1.1279,1.1226,0.10%,0.0010999999999998789,0.0
2019-06-05,1.1219,1.1251,1.1307,1.1219,-0.28%,-0.0032000000000000917,1.0
2019-06-06,1.1274,1.1229,1.1309,1.1214,0.49%,0.00550000000000006,2.0
2019-06-07,1.1331,1.1276,1.1349,1.125,0.51%,0.005700000000000038,2.0
2019-06-10,1.1312,1.1324,1.1331,1.1289,-0.17%,-0.0019000000000000128,0.0
2019-06-11,1.1329,1.1312,1.1338,1.1301,0.15%,0.0017000000000000348,0.0
2019-06-12,1.1287,1.1326,1.1344,1.1281,-0.37%,-0.0041999999999999815,1.0
2019-06-13,1.1275,1.1287,1.1305,1.1267,-0.11%,-0.0012000000000000899,0.0
2019-06-14,1.1207,1.1283,1.1291,1.1201,-0.60%,-0.006799999999999917,1.0
2019-06-17,1.1217,1.1216,1.1248,1.1204,0.09%,0.0009999999999998899,0.0
2019-06-18,1.1191,1.1219,1.1243,1.118,-0.23%,-0.0025999999999999357,1.0
2019-06-19,1.1224,1.1193,1.1254,1.1186,0.29%,0.0033000000000000806,2.0
2019-06-20,1.1291,1.1226,1.1319,1.1226,0.60%,0.006699999999999928,2.0
2019-06-21,1.1366,1.1292,1.1379,1.1282,0.66%,0.007500000000000062,2.0
2019-06-24,1.1396,1.1361,1.1405,1.1361,0.26%,0.0029999999999998916,2.0
2019-06-25,1.1365,1.1399,1.1413,1.1343,-0.27%,-0.0030999999999998806,1.0
2019-06-26,1.1368,1.1365,1.1392,1.1348,0.03%,0.00029999999999996696,0.0
2019-06-27,1.1368,1.1369,1.1382,1.1348,0.00%,0.0,0.0
2019-06-28,1.1368,1.137,1.1394,1.1351,0.00%,0.0,0.0
2019-07-01,1.1285,1.1376,1.1376,1.128,-0.73%,-0.008299999999999974,1.0
2019-07-02,1.1283,1.1286,1.1321,1.1274,-0.02%,-0.00019999999999997797,0.0
2019-07-03,1.1277,1.1285,1.1312,1.1268,-0.05%,-0.000600000000000156,0.0
2019-07-04,1.1284,1.1278,1.1296,1.1272,0.06%,0.000700000000000145,0.0
2019-07-05,1.1224,1.1285,1.1288,1.1207,-0.53%,-0.006000000000000005,1.0
2019-07-08,1.1214,1.1223,1.1235,1.1207,-0.09%,-0.001000000000000112,0.0
2019-07-09,1.1206,1.1215,1.122,1.1193,-0.07%,-0.0007999999999999119,0.0
2019-07-10,1.1249,1.1208,1.1264,1.1201,0.38%,0.0042999999999999705,2.0
2019-07-11,1.1252,1.1251,1.1286,1.1244,0.03%,0.00029999999999996696,0.0
2019-07-12,1.1269,1.1254,1.1276,1.1237,0.15%,0.0017000000000000348,0.0
2019-07-15,1.1257,1.1269,1.1285,1.1252,-0.11%,-0.0012000000000000899,0.0
2019-07-16,1.1209,1.1257,1.1264,1.1201,-0.43%,-0.0047999999999999154,1.0
2019-07-17,1.1223,1.1211,1.1235,1.12,0.12%,0.0014000000000000679,0.0
2019-07-18,1.1275,1.1224,1.1281,1.1205,0.46%,0.005199999999999871,2.0
2019-07-19,1.122,1.1277,1.1283,1.1203,-0.49%,-0.005499999999999838,1.0
2019-07-22,1.1208,1.1218,1.1226,1.1206,-0.11%,-0.0012000000000000899,0.0
2019-07-23,1.1151,1.121,1.1211,1.1145,-0.51%,-0.005700000000000038,1.0
2019-07-24,1.1139,1.1152,1.1159,1.1127,-0.11%,-0.0012000000000000899,0.0
2019-07-25,1.1145,1.1141,1.1188,1.1101,0.05%,0.000600000000000156,0.0
2019-07-26,1.1125,1.1147,1.1151,1.1112,-0.18%,-0.0020000000000000018,1.0
2019-07-29,1.1144,1.1127,1.1151,1.1113,0.17%,0.0019000000000000128,0.0
2019-07-30,1.1153,1.1144,1.1162,1.1132,0.08%,0.0008999999999999009,0.0
2019-07-31,1.1074,1.1155,1.1163,1.1059,-0.71%,-0.007900000000000018,1.0
2019-08-01,1.1083,1.1076,1.1096,1.1027,0.08%,0.0009000000000001229,0.0
2019-08-02,1.1107,1.1085,1.1118,1.107,0.22%,0.0023999999999999577,2.0
2019-08-05,1.1202,1.1103,1.1214,1.1103,0.86%,0.009500000000000064,2.0
2019-08-06,1.1198,1.1203,1.125,1.1168,-0.04%,-0.000400000000000178,0.0
2019-08-07,1.1197,1.1199,1.1243,1.1179,-0.01%,-9.999999999998899e-05,0.0
2019-08-08,1.1178,1.1199,1.1233,1.1177,-0.17%,-0.0019000000000000128,0.0
2019-08-09,1.1198,1.118,1.1223,1.1179,0.18%,0.0020000000000000018,2.0
2019-08-12,1.1212,1.1204,1.1231,1.1162,0.13%,0.0014000000000000679,0.0
2019-08-13,1.1169,1.1214,1.1229,1.117,-0.38%,-0.0042999999999999705,1.0
2019-08-14,1.1138,1.1171,1.1192,1.113,-0.28%,-0.0031000000000001027,1.0
2019-08-15,1.1106,1.1139,1.1159,1.1091,-0.29%,-0.0031999999999998696,1.0
2019-08-16,1.1089,1.1107,1.1114,1.1066,-0.15%,-0.0017000000000000348,0.0
2019-08-19,1.1076,1.1092,1.1114,1.1076,-0.12%,-0.0013000000000000789,0.0
2019-08-20,1.1099,1.1079,1.1107,1.1065,0.21%,0.0023000000000001908,2.0
2019-08-21,1.1083,1.11,1.1108,1.108,-0.14%,-0.0016000000000000458,0.0
2019-08-22,1.1078,1.1085,1.1114,1.1063,-0.05%,-0.000500000000000167,0.0
2019-08-23,1.1144,1.1079,1.1154,1.1051,0.60%,0.006600000000000161,2.0
2019-08-26,1.11,1.1145,1.1166,1.1093,-0.39%,-0.0043999999999999595,1.0
2019-08-27,1.109,1.1103,1.1116,1.1085,-0.09%,-0.001000000000000112,0.0
2019-08-28,1.1077,1.1091,1.1099,1.1072,-0.12%,-0.0013000000000000789,0.0
2019-08-29,1.1055,1.1077,1.1092,1.1042,-0.20%,-0.0021999999999999797,1.0
2019-08-30,1.0989,1.1056,1.1062,1.0963,-0.60%,-0.006599999999999939,1.0
2019-09-02,1.0966,1.0989,1.1,1.0957,-0.21%,-0.0022999999999999687,1.0
2019-09-03,1.0972,1.097,1.0979,1.0926,0.05%,0.0005999999999999339,0.0
2019-09-04,1.1033,1.0974,1.1039,1.0968,0.56%,0.006099999999999994,2.0
2019-09-05,1.1033,1.1037,1.1085,1.1016,0.00%,0.0,0.0
2019-09-06,1.1027,1.1034,1.1057,1.102,-0.05%,-0.0005999999999999339,0.0
2019-09-09,1.1046,1.1024,1.1069,1.1015,0.17%,0.0019000000000000128,0.0
2019-09-10,1.1043,1.1047,1.1061,1.103,-0.03%,-0.00029999999999996696,0.0
2019-09-11,1.1009,1.1044,1.1056,1.0984,-0.31%,-0.0034000000000000696,1.0
